type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
ssame,2_4,95160,452643,304386,65490,44157,67067,37494,2253,129,44,26740,616741,62.42,1.56,36.02
ssame,2_5,92415,449787,303522,65490,44157,67025,37494,2253,129,44,26538,623450,62.04,1.55,36.41
ssame,2_6,92415,463497,313002,66912,45858,67025,37494,2253,129,44,26097,597578,63.58,1.52,34.9
ssame,2_7,92415,468981,319788,67956,45213,67025,37494,2253,86,44,26058,584991,64.31,1.52,34.16
ssame,2_8,95160,467643,317847,67767,38535,67067,37494,2253,43,44,25884,592567,63.88,1.51,34.61
ssame,2_9,98820,465741,316014,67578,44319,67110,37494,2253,43,44,25710,587178,64.21,1.5,34.29
ssame,2_T,106140,465618,314289,67389,42672,67196,37494,2253,43,0,26077,583133,64.42,1.52,34.06
ssame,2_Q,0,252702,263769,53487,44319,0,36804,1980,87,0,19417,1039739,38.14,1.13,60.72
ssame,2_K,0,255444,265170,53676,45777,0,36804,1980,130,0,15220,1038103,38.49,0.89,60.63
ssame,2_A,0,248670,257844,52632,45696,0,36804,1980,173,0,11423,1057082,37.6,0.67,61.73
ssame,4_5,86925,390495,276924,63696,42618,66122,36804,2253,129,44,26217,720077,56.42,1.53,42.05
ssame,4_6,86925,400821,285972,65118,44319,66122,36804,2253,129,44,25776,698021,57.73,1.51,40.77
ssame,4_7,86925,403485,292326,66162,43674,66122,36804,2253,86,44,25737,688686,58.28,1.5,40.22
ssame,4_8,89670,408843,298788,67206,38535,66164,36804,2253,43,44,25698,678256,58.89,1.5,39.61
ssame,4_9,102480,418155,298197,67389,42861,67153,36804,2253,0,44,25524,651444,60.46,1.49,38.04
ssame,4_T,107055,415176,296472,67200,41214,67197,36804,2253,0,0,25701,653232,60.35,1.5,38.15
ssame,4_Q,0,202260,247680,53298,42861,0,36114,1980,44,0,19041,1109026,34.12,1.11,64.77
ssame,4_K,0,205002,249081,53487,44319,0,36114,1980,87,0,14844,1107390,34.46,0.87,64.67
ssame,4_A,0,201048,242079,52443,44238,0,36114,1980,130,0,11047,1123225,33.76,0.65,65.6
ssame,5_6,81435,388269,282573,64557,44319,65219,36804,2253,129,44,25602,721100,56.39,1.5,42.11
ssame,5_7,81435,390933,288927,65601,43674,65219,36804,2253,86,44,25563,711765,56.94,1.49,41.57
ssame,5_8,84180,396291,295389,66645,38535,65261,36804,2253,43,44,25524,701335,57.55,1.49,40.96
ssame,5_9,96990,405603,294798,66828,42861,66250,36804,2253,0,44,25350,674523,59.13,1.48,39.39
ssame,5_T,107055,400434,295716,66773,41214,67197,36804,2253,0,0,40858,654000,59.42,2.39,38.19
ssame,5_Q,0,200808,247680,53298,42861,0,36114,1980,44,0,18839,1110680,34.04,1.1,64.86
ssame,5_K,0,203550,249081,53487,44319,0,36114,1980,87,0,14642,1109044,34.38,0.86,64.77
ssame,5_A,0,199596,242079,52443,44238,0,36114,1980,130,0,10845,1124879,33.67,0.63,65.69
ssame,6_7,72285,384477,288438,65418,44406,64273,36804,2253,129,44,24987,728790,55.98,1.46,42.56
ssame,6_8,72285,387705,294900,66462,39267,64273,36804,2253,86,44,24948,723277,56.3,1.46,42.24
ssame,6_9,83265,382977,294309,66218,44508,65260,36804,2253,44,44,39241,697381,56.98,2.29,40.73
ssame,6_T,93330,368682,295227,65736,42861,66207,36804,2253,44,0,49835,691325,56.72,2.91,40.37
ssame,6_Q,0,204276,249081,53487,44508,0,36114,1980,88,0,18263,1104507,34.43,1.07,64.5
ssame,6_K,0,207018,250482,53676,45966,0,36114,1980,131,0,14066,1102871,34.77,0.82,64.41
ssame,6_A,0,210486,251883,53865,45939,0,36114,1980,130,0,10404,1101503,35.06,0.61,64.33
ssame,7_8,72285,364935,286494,64991,32670,64273,36804,2253,86,44,38728,748741,54.01,2.26,43.73
ssame,7_9,80520,349653,285903,64320,43512,65218,36804,2253,86,44,48107,735884,54.21,2.81,42.98
ssame,7_T,90585,329742,286821,63411,41865,66165,36804,2253,86,0,55191,739381,53.6,3.22,43.18
ssame,7_Q,0,207018,250482,53676,43566,0,36114,1980,86,0,18413,1100969,34.63,1.08,64.3
ssame,7_K,0,206292,250482,53676,45051,0,36114,1980,130,0,14054,1104525,34.67,0.82,64.51
ssame,7_A,0,206856,250482,53676,45051,0,36114,1980,130,0,10230,1107785,34.71,0.6,64.7
ssame,8_9,80520,314247,277605,62056,36915,65218,36804,2253,86,44,51998,784558,51.14,3.04,45.82
ssame,8_T,90585,290826,278523,61574,35268,66165,36804,2253,86,0,55420,794800,50.35,3.24,46.42
ssame,8_Q,0,200406,243048,52632,36969,0,36114,1980,86,0,18428,1122641,33.36,1.08,65.56
ssame,8_K,0,210486,251883,53865,38508,0,36114,1980,86,0,14204,1105178,34.63,0.83,64.54
ssame,8_A,0,207582,250482,53676,38535,0,36114,1980,87,0,10218,1113630,34.37,0.6,65.04
ssame,9_T,90585,248442,269040,57474,40971,66165,36804,2253,129,0,56385,844056,47.41,3.29,49.29
ssame,9_Q,0,190326,234213,51399,42672,0,36114,1980,129,0,18281,1137190,32.52,1.07,66.41
ssame,9_K,0,200406,243048,52632,44211,0,36114,1980,129,0,14057,1119727,33.79,0.82,65.39
ssame,9_A,0,208308,250482,53676,44292,0,36114,1980,86,0,10206,1107160,34.74,0.6,64.66
ssame,T_Q,0,177504,224085,49977,40971,0,36114,1980,129,0,18324,1163220,31.0,1.07,67.93
ssame,T_K,0,187584,232920,51210,42510,0,36114,1980,129,0,14100,1145757,32.26,0.82,66.91
ssame,T_A,0,195486,240354,52254,42591,0,36114,1980,86,0,10249,1133190,33.22,0.6,66.18
ssame,Q_K,0,151734,218175,51399,44157,0,35424,1980,173,0,14428,1194834,29.38,0.84,69.78
ssame,Q_A,0,156816,225177,52443,44238,0,35424,1980,130,0,10577,1185519,30.15,0.62,69.24
ssame,K_A,0,158994,226578,52632,45696,0,35424,1980,173,0,10727,1180100,30.45,0.63,68.92
